1,0.21282794719930806,-0.001686137419251428,-0.057918137838115356,0.20262290857961066,0.06986079953249004,-0.01731487412959047,-0.36405272581918685,0.05103236986817268,0.007257677595988941,0.1670464703354653,-0.39970922105263906,0.19807778690514213,0.00800206549737114,0.2508910026257974,-0.4478640976283118,-0.2417695081171772,0.19807778690514213,0.0,0.2571576162205582,-0.6638614926205034,-0.024036661222365717,-0.29725452837684757
2,0.3852109452685826,0.08511333760068275,0.027843665682803338,-0.004012474037620359,0.20436716258081208,-0.01180588346267811,0.048233895118502366,0.06023546188732988,0.04134356014266787,0.06928343835565791,-0.6332125132284471,0.12314084663918447,0.0,-0.036651001471072565,-0.38868558265360803,-0.26173333738728666,0.12314084663918447,0.0,0.09270675704224829,-0.752619343874908,-0.027157334679303046,-1.408752625140668
4,0.8123777007636498,0.0402476605405773,0.0849975317083407,0.3182625973355374,0.30111466495863753,0.06193479360397198,0.03505798125705251,0.12571835559395056,0.07271118880823572,-0.08664821315729128,-0.49627118050446156,-0.0016212330236956233,0.0,-0.018112297872492567,-0.3786527694827826,-0.1845330932827801,-0.0016212330236956233,0.0,0.2917310476746105,-0.8397967150591378,-0.03323249325352935,-1.6310492890423558
8,0.5197949741942304,0.011159363656382882,-0.12379777949015314,0.4963992491589944,0.10441839248106038,-0.1879590867675939,0.12018197703336368,0.1787940320278028,0.08381963167836103,-0.1360963112836024,-0.5248052263292562,-0.0023002344287034538,0.0,-0.03608476009969675,-0.3584141309886851,-0.26410241209577534,-0.0023002344287034538,0.0,0.3308146506122869,-0.9720215572719765,-0.01739439652447164,-0.9253543792752665
9,-0.006248088054762527,-0.06730511713914579,0.06921104194759926,0.11690385582288279,0.554621272846256,0.14228069884439767,-0.16888047631825842,-0.0015067016530503421,0.08937615789296592,-0.03972400494158797,-0.714359500136637,0.0,0.0,-0.03164763694938431,-0.26450093127237906,-0.45793493685645426,0.0,0.0,-0.265603230658259,-0.42825156250874374,-0.06022871191122448,-1.3846153250492481
19,-0.35142081202195746,0.01655069634681689,-0.1365080725427875,0.054112863133378264,-0.08158032598799228,0.01684845165057684,-0.023006937980675057,0.025887256374034766,-0.04492175964320645,0.006662812808640605,-0.40267952170087223,0.0,0.0,0.0,-0.12110909722770376,-0.27490761166453287,0.0,0.0,0.0,-0.39601670889223545,0.0,-0.8198597982797223
5,0.15869802637189825,0.08289894273470352,-0.030432518922713717,0.06081019263936493,0.106470985904328,-0.12474859959391432,0.22369755528313112,-0.004811259658259821,-0.0958663612842722,0.09586729773892064,-0.49415030380895847,0.19156069914985874,0.0,-0.13315396439607613,-0.2263149384671965,-0.23037480235662247,0.19156069914985874,0.0,-0.11447459036150741,-0.4753691148583875,0.0,-0.8352887988485169
10,0.07270797084414997,-0.03146491485823975,0.024439643785875334,0.059659936389348286,0.011125254141168401,0.18797155051343142,0.06775244026382687,0.03225896031681471,-0.16653669274512414,-0.1045313803857412,-0.6079398840855489,0.08765427960183321,0.0,-0.20097138614013094,-0.278407963485432,-0.32074619444756736,0.08765427960183321,0.0,-0.3305774995534209,-0.4695480445197066,0.0,-0.9277858700049486
20,-0.05164395459463825,-0.05326496025210481,-0.07476377563713657,0.17600033539879062,0.05146570973064953,0.015335858587273732,0.06081772342089949,0.03147983110426612,-0.5258047678120613,-0.30626243091286426,-0.4973313823637356,-0.08092637608527731,0.0,-0.07890712127505566,-0.11991221003758797,-0.5238481058786812,-0.08092637608527731,0.0,-0.4427154756149871,-0.2799519615763381,0.0,-1.3823269892805277
41,-0.13791677690305945,-0.09622534115350413,0.010977020419663716,0.15482314324582033,0.05043873060380749,0.013429943516243815,0.22291435027114162,0.021092300776162753,0.09226578179063144,-0.25489526620651687,-0.47260252677441217,0.0,0.0,-0.17802447733806676,-0.1801428229832369,-0.3693304926596257,0.0,0.0,-0.3716926974437041,-0.35580509553722617,0.0,-0.9689304750706462
83,-0.47425359460396416,1.0311023984457588,-0.16430508800234353,-0.12391368326589702,-0.7768900190724716,-1.1695835968806485,0.17810997703622056,-0.3102534344816692,-0.04186180949752044,0.0,0.33007224811405145,0.0,0.0,-1.885477343899277,1.0536128777668534,1.1619367142464665,0.0,0.0,0.17142669441931702,0.15864555369473518,0.0,-0.3091907537924081
167,-6.485471490808825,0.9298429956446327,1.1365477336402365,-0.06421413391081608,-1.4095807126367605,-0.061161153969707796,0.09229955574570646,-0.012864920114918747,-0.021693486707635535,0.0,0.17104893488767053,0.0,0.0,0.0,-0.07419901409126518,0.2452479489789348,0.0,0.0,-0.05673929705062187,0.2277882319382926,0.0,0.09898058677272448
21,0.08481894343035082,0.17291843425207654,0.6326099784749347,-0.09507862918785402,-0.006303461763814443,0.09627467527506688,0.0007008737650791992,-0.06788883036752089,2.13412390568337,-0.2936988471910367,-0.11286952738055267,0.5772654787695346,0.0,-0.13543569812635836,-0.7470359979989973,-0.10136215721575974,0.5772654787695346,0.0,-0.5756129729199817,-0.4082208804211442,0.0,-0.2817024097276093
42,0.00657363491169308,0.4770775078360971,0.3956635194009552,0.7765388368623106,-0.3362871235141503,0.823288870372734,-0.07130297251535424,0.01670737767770232,0.21271858485253484,-1.2644759572893176,-0.6236729019390366,0.0,0.0,-0.26639320071156725,-1.103792609931466,-0.5179630485853134,0.0,0.0,-1.2970792815042855,-0.5910695777240751,0.0,-0.8809107083202088
84,0.08402787755500227,0.2694907236656868,-0.12807426928541646,0.11875471029126115,1.4364282803479465,0.11591545598232059,-0.13000580171908413,0.1083072148428082,0.27813591034590546,-1.5413993352987938,-0.8401079230702782,0.0,0.0,-0.19448899886486176,-1.1221427274200093,-1.0648755320842027,0.0,0.0,-0.8278392636416868,-1.5536679947273768,0.0,-2.022234386630452
169,2.146627658352796,-4.621682785816015,2.4827104535017073,-0.14690465905167757,0.25390536096850236,-1.7772736313951343,0.21115654672343537,-0.17857879100357205,-0.04962886010194199,0.0,0.39131393558503375,0.0,0.0,0.0,1.6432831500233769,-1.2519692144383414,0.0,0.0,-2.192289161286496,2.5836030968715162,0.0,-1.1011386528222054
85,1.938594508161553,-5.267581140417018,0.48398147596059166,0.20208493807616673,-0.2170332509691429,-1.9320993727075617,0.7361679888753621,0.3380173731831846,-0.25634561945655887,0.47307659225053195,1.5481588947922955,0.0,0.0,-3.501532052323635,2.746770301297334,2.775997238069127,0.0,0.0,2.273693709046786,-0.2524582220039731,0.0,-0.031210679874878355
11,-0.056859781883709555,0.023288242369906842,0.01966692391827339,0.005887713354671168,-0.010759049512859336,-0.11012726004304522,0.016327569604456818,-0.06166105269102803,-0.059411755348911625,-0.3077136692044086,-0.10520551994678089,-0.04790311869369921,0.0,-0.12779193721517523,-0.1302566613212755,-0.10696747192103964,-0.04790311869369921,0.0,-0.3839873281843419,0.018971257726846765,0.0,-0.10723114117085239
3,0.0476376958597857,-0.2025275128328739,-0.23558593790939183,0.24809241883279487,-0.1673491331667319,-0.10274763088413287,-0.23211513759121266,-0.006184756604763387,0.008435301295700462,-0.20950140116125435,-0.04164993212072372,0.0,0.04211103529892703,-0.12142267706213095,-0.0686457275201736,-0.10319396399859988,0.0,0.0,0.3556204897939661,-0.6067718230759452,0.0,0.35373534121279915
6,-0.010108787422660305,-0.05863238773099548,0.09658482158326354,0.05678440056811799,0.035813385154785445,0.11161389619735791,0.02382710392303944,-0.012716970324131925,-0.044958917132090596,0.18062999144095743,0.15388051551240767,0.0,0.0,1.1077481098366941,-0.15937419885063608,-0.6138634040326931,0.0,0.0,0.23541132213944735,0.09909918481391755,0.0,-0.26065264148902917
12,0.24452318242342197,-0.3290718578987522,0.11766813563480352,0.11714286495410542,0.12947483570878354,-0.5135170068737129,-0.3056948053217862,0.147445985733896,-0.03487515164532175,-0.36211626873865943,-0.8697273301544343,0.0,0.0,0.0,-0.7373985116801784,-0.4944450872129154,0.0,0.0,-0.47604475576341404,-0.755798843129678,0.0,-0.588662879396815
24,-0.15060374257804462,0.1429012539028429,0.47362141849514977,-0.22367317856343122,-0.7572146170220442,0.2812909767973094,-0.2367139752134259,-0.45522876761918696,0.13407718961719706,-1.012030593465668,0.04609229840078333,0.0,0.0,0.0,-0.4539132551334782,-0.5120250399313986,0.0,0.0,-0.14725370269019336,-0.8186845923746876,0.0,-0.8663650891281159
49,1.3164044561313595,-1.3136976489043828,0.3754156854485911,0.4511260672346098,-0.43686074041118755,-0.3684611711985657,-1.2082703126166372,0.15685587751858046,-0.14148735153389427,-0.26985889937131646,-0.4684261015996969,0.0,0.0,0.0,0.0,-0.7382850009710127,0.0,0.0,0.20189921480590964,-0.9401842157769197,0.0,0.2755273053167686
25,0.20344952563446556,0.13129469406759064,0.03843964079184073,-0.1471100761948695,-0.0008601087639883118,0.0008581539829249933,-0.4923909165013839,0.2163231062165151,-0.15269025874548792,0.04932324323109313,-0.7411080283159196,0.0,0.0,0.0,0.0,-0.6917847850848297,0.0,0.0,-0.9232941015366232,0.23150931645179712,0.0,-0.5889639193082136
51,0.21942287019201157,0.22436559004276962,0.039834023512835506,-0.0033720431701421004,0.0060735366869089985,-0.04345532956779931,-0.40141675386655723,0.13609116460001347,0.4994554388447846,0.03816755268943702,-0.6112789163128711,0.0,0.0,0.0,0.0,-0.5731113636234322,0.0,0.0,-0.4909122017948215,-0.08219916182860947,0.0,-0.2705083226312929
